campus,entity,meii_burden,gap_risk,mean_burden_rank,median_burden_rank,n_wos,r_L1,r_L2,r_L3,r_L4x,r_L5r,meii_b_obs_wo,meii_b_floor_wo,meii_b_sig_wo,gap_obs_wo,gap_floor_wo,gap_sig_wo,meii_b_obs_year_block,meii_b_floor_year_block,meii_b_sig_year_block,gap_obs_year_block,gap_floor_year_block,gap_sig_year_block,topk_burden_count,profile
1,E10,0.038490017945975,0.3666666666666666,0.5666666666666667,0.5666666666666667,3773,0.5333333333333333,0.5333333333333333,0.6,0.6,0.2,0.03849001794597504,0.06666666666666665,False,0.36666666666666664,0.5,False,0.03849001794597504,0.06666666666666665,False,0.36666666666666664,0.5,False,0,stable_aligned
1,E20,0.0769800358919501,0.0,0.3999999999999999,0.4,1376,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.4,0.07698003589195011,0.08388704928078611,False,0.0,0.06666666666666671,False,0.07698003589195011,0.06382847385042255,True,0.0,0.33333333333333337,False,0,stable_aligned
1,G20,0.0,0.6,0.1333333333333333,0.1333333333333333,519,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.7333333333333333,0.0,0.06666666666666668,False,0.6,0.6,False,0.0,0.06666666666666668,False,0.6,0.6,False,0,stable_divergent
1,G30,0.0,0.7333333333333334,0.0666666666666666,0.0666666666666666,85,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.8,0.0,0.0,False,0.7333333333333334,0.7333333333333334,False,0.0,0.0,False,0.7333333333333334,0.7333333333333334,False,0,stable_divergent
2,B10,0.0683876505540241,0.0357142857142857,0.1607142857142857,0.1785714285714285,243,0.2142857142857142,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.06838765055402414,0.04123930494211612,True,0.035714285714285726,0.1785714285714286,False,0.06838765055402414,0.10101525445522108,False,0.035714285714285726,0.32142857142857145,False,0,unstable_aligned
2,B20,0.1749635530559413,0.1428571428571429,0.5,0.5,602,0.5,0.7142857142857143,0.2857142857142857,0.5,0.6428571428571429,0.1749635530559413,0.12371791482634839,True,0.1428571428571429,0.3214285714285714,False,0.1749635530559413,0.2360022303312798,False,0.1428571428571429,0.2857142857142857,False,0,unstable_aligned
2,B30,0.1785714285714285,0.1785714285714285,0.3035714285714285,0.3214285714285714,1172,0.2857142857142857,0.5,0.3571428571428571,0.0714285714285714,0.1428571428571428,0.17857142857142858,0.07142857142857145,True,0.17857142857142855,0.24999999999999994,False,0.17857142857142858,0.1543033499620919,True,0.17857142857142855,0.2857142857142857,False,0,unstable_aligned
2,C10,0.1428571428571428,0.0,0.5,0.4285714285714285,3624,0.4285714285714285,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.4285714285714285,0.14285714285714288,0.13521210347143514,True,0.0,0.21428571428571427,False,0.14285714285714288,0.1071428571428572,True,0.0,0.2857142857142857,False,0,unstable_aligned
2,C30,0.0412393049421161,0.5357142857142858,0.6071428571428572,0.6071428571428572,2057,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.0714285714285714,0.04123930494211617,0.10714285714285711,False,0.5357142857142858,0.6071428571428572,False,0.04123930494211617,0.11690962572469092,False,0.5357142857142858,0.5714285714285715,False,0,stable_divergent
2,D10,0.1219875091185666,0.1785714285714285,0.6607142857142857,0.6785714285714286,1484,0.7142857142857143,0.6428571428571429,0.5,0.7857142857142857,0.8571428571428571,0.12198750911856664,0.14725377234348788,False,0.1785714285714285,0.2142857142857143,False,0.12198750911856664,0.23600270954284536,False,0.1785714285714285,0.2857142857142857,False,0,stable_aligned
